ID,Response
59276,1
59277,1
59278,1
59279,0
59280,1
59281,1
59282,0
59283,1
59284,0
59285,1
59286,1
59287,0
59288,0
59289,0
59290,0
59291,1
59292,0
59293,0
59294,0
59295,0
59296,0
59297,0
59298,0
59299,0
59300,1
59301,0
59302,1
59303,0
59304,0
59305,1
59306,1
59307,0
59308,0
59309,0
59310,0
59311,1
59312,0
59313,0
59314,0
59315,1
59316,0
59317,0
59318,0
59319,1
59320,0
59321,1
59322,0
59323,1
59324,0
59325,0
59326,0
59327,0
59328,1
59329,0
59330,0
59331,0
59332,0
59333,1
59334,1
59335,1
59336,0
59337,0
59338,0
59339,0
59340,0
59341,1
59342,1
59343,1
59344,0
59345,1
59346,0
59347,1
59348,0
59349,0
59350,0
59351,1
59352,0
59353,1
59354,1
59355,0
59356,0
59357,1
59358,0
59359,1
59360,0
59361,1
59362,0
59363,1
59364,1
59365,0
59366,0
59367,0
59368,0
59369,0
59370,0
59371,1
59372,0
59373,0
59374,0
59375,0
59376,0
59377,0
59378,0
59379,0
59380,1
59381,0
59382,0
59383,1
59384,0
59385,1
59386,0
59387,0
59388,0
59389,1
59390,0
59391,1
59392,0
59393,1
59394,0
59395,1
59396,0
59397,0
59398,0
59399,1
59400,0
59401,0
59402,0
59403,0
59404,0
59405,0
59406,0
59407,0
59408,1
59409,0
59410,1
59411,0
59412,0
59413,0
59414,0
59415,1
59416,0
59417,1
59418,0
59419,0
59420,1
59421,1
59422,0
59423,1
59424,1
59425,0
59426,0
59427,1
59428,0
59429,1
59430,0
59431,0
59432,0
59433,1
59434,0
59435,1
59436,0
59437,0
59438,0
59439,0
59440,0
59441,0
59442,1
59443,1
59444,1
59445,0
59446,1
59447,0
59448,1
59449,0
59450,0
59451,0
59452,1
59453,0
59454,0
59455,0
59456,1
59457,1
59458,1
59459,0
59460,1
59461,1
59462,1
59463,1
59464,1
59465,1
59466,0
59467,0
59468,0
59469,1
59470,0
59471,0
59472,1
59473,1
59474,0
59475,0
59476,0
59477,1
59478,0
59479,1
59480,1
59481,0
59482,1
59483,0
59484,1
59485,0
59486,1
59487,0
59488,1
59489,0
59490,0
59491,1
59492,0
59493,1
59494,0
59495,0
59496,1
59497,1
59498,0
59499,0
59500,0
59501,1
59502,1
59503,0
59504,0
59505,1
59506,1
59507,0
59508,0
59509,0
59510,0
59511,0
59512,0
59513,0
59514,0
59515,1
59516,0
59517,1
59518,0
59519,0
59520,0
59521,0
59522,0
59523,1
59524,0
59525,1
59526,0
59527,1
59528,0
59529,0
59530,1
59531,0
59532,0
59533,0
59534,0
59535,1
59536,0
59537,0
59538,0
59539,0
59540,1
59541,0
59542,1
59543,0
59544,1
59545,0
59546,1
59547,0
59548,0
59549,0
59550,1
59551,1
59552,0
59553,1
59554,0
59555,0
59556,0
59557,0
59558,1
59559,0
59560,1
59561,0
59562,1
59563,0
59564,0
59565,1
59566,0
59567,1
59568,1
59569,0
59570,0
59571,0
59572,0
59573,0
59574,1
59575,0
59576,0
59577,1
59578,1
59579,0
59580,0
59581,0
59582,0
59583,1
59584,1
59585,1
59586,0
59587,1
59588,0
59589,0
59590,0
59591,0
59592,1
59593,0
59594,0
59595,0
59596,1
59597,1
59598,1
59599,0
59600,1
59601,1
59602,0
59603,0
59604,0
59605,0
59606,0
59607,1
59608,0
59609,0
59610,1
59611,1
59612,0
59613,1
59614,0
59615,0
59616,0
59617,1
59618,0
59619,1
59620,1
59621,1
59622,0
59623,1
59624,0
59625,0
59626,1
59627,1
59628,0
59629,0
59630,0
59631,1
59632,0
59633,1
59634,0
59635,0
59636,0
59637,0
59638,1
59639,1
59640,0
59641,0
59642,0
59643,1
59644,0
59645,0
59646,0
59647,0
59648,0
59649,0
59650,1
59651,1
59652,1
59653,1
59654,1
59655,0
59656,0
59657,1
59658,0
59659,1
59660,1
59661,1
59662,1
59663,0
59664,1
59665,0
59666,0
59667,1
59668,1
59669,1
59670,0
59671,0
59672,1
59673,1
59674,0
59675,1
59676,1
59677,1
59678,1
59679,1
59680,0
59681,0
59682,0
59683,0
59684,0
59685,1
59686,0
59687,1
59688,0
59689,0
59690,0
59691,1
59692,0
59693,1
59694,0
59695,1
59696,1
59697,1
59698,1
59699,0
59700,0
59701,1
59702,1
59703,1
59704,0
59705,0
59706,1
59707,0
59708,1
59709,0
59710,1
59711,1
59712,1
59713,1
59714,1
59715,0
59716,0
59717,0
59718,1
59719,1
59720,1
59721,0
59722,1
59723,1
59724,0
59725,0
59726,1
59727,1
59728,0
59729,1
59730,0
59731,1
59732,1
59733,0
59734,0
59735,0
59736,0
59737,0
59738,0
59739,1
59740,1
59741,0
59742,0
59743,0
59744,0
59745,0
59746,0
59747,0
59748,0
59749,0
59750,0
59751,0
59752,1
59753,1
59754,1
59755,1
59756,0
59757,0
59758,0
59759,1
59760,0
59761,0
59762,0
59763,0
59764,0
59765,1
59766,1
59767,1
59768,0
59769,0
59770,0
59771,0
59772,0
59773,0
59774,1
59775,1
59776,0
59777,0
59778,0
59779,0
59780,1
59781,0
59782,0
59783,0
59784,0
59785,0
59786,1
59787,1
59788,0
59789,1
59790,0
59791,1
59792,1
59793,0
59794,0
59795,0
59796,0
59797,0
59798,1
59799,1
59800,0
59801,0
59802,1
59803,0
59804,0
59805,0
59806,0
59807,0
59808,1
59809,0
59810,1
59811,1
59812,0
59813,0
59814,0
59815,1
59816,1
59817,1
59818,1
59819,1
59820,0
59821,1
59822,0
59823,0
59824,0
59825,1
59826,1
59827,0
59828,0
59829,0
59830,0
59831,1
59832,0
59833,0
59834,0
59835,0
59836,0
59837,1
59838,1
59839,1
59840,0
59841,0
59842,0
59843,1
59844,0
59845,0
59846,0
59847,0
59848,0
59849,0
59850,0
59851,0
59852,0
59853,0
59854,0
59855,0
59856,0
59857,1
59858,0
59859,0
59860,0
59861,0
59862,1
59863,0
59864,0
59865,0
59866,0
59867,1
59868,0
59869,1
59870,0
59871,1
59872,1
59873,1
59874,1
59875,1
59876,1
59877,0
59878,1
59879,0
59880,0
59881,0
59882,0
59883,0
59884,1
59885,1
59886,0
59887,0
59888,1
59889,1
59890,0
59891,1
59892,1
59893,1
59894,0
59895,0
59896,1
59897,0
59898,0
59899,1
59900,0
59901,1
59902,1
59903,0
59904,1
59905,0
59906,0
59907,0
59908,0
59909,0
59910,0
59911,0
59912,0
59913,1
59914,1
59915,1
59916,0
59917,0
59918,0
59919,0
59920,1
59921,0
59922,1
59923,0
59924,0
59925,1
59926,0
59927,0
59928,0
59929,0
59930,0
59931,1
59932,1
59933,0
59934,1
59935,1
59936,0
59937,1
59938,0
59939,0
59940,0
59941,0
59942,0
59943,1
59944,0
59945,0
59946,0
59947,0
59948,0
59949,0
59950,0
59951,0
59952,0
59953,1
59954,1
59955,0
59956,0
59957,1
59958,0
59959,0
59960,0
59961,0
59962,0
59963,0
59964,1
59965,1
59966,0
59967,0
59968,0
59969,1
59970,1
59971,1
59972,1
59973,0
59974,0
59975,0
59976,1
59977,1
59978,0
59979,1
59980,0
59981,0
59982,0
59983,0
59984,0
59985,1
59986,1
59987,1
59988,0
59989,1
59990,0
59991,0
59992,0
59993,1
59994,0
59995,0
59996,1
59997,1
59998,0
59999,0
60000,1
60001,1
60002,0
60003,1
60004,1
60005,0
60006,1
60007,0
60008,0
60009,0
60010,0
60011,0
60012,0
60013,1
60014,0
60015,0
60016,0
60017,0
60018,0
60019,0
60020,0
60021,1
60022,0
60023,0
60024,1
60025,0
60026,1
60027,1
60028,1
60029,1
60030,1
60031,1
60032,0
60033,0
60034,0
60035,1
60036,0
60037,0
60038,0
60039,0
60040,0
60041,1
60042,1
60043,0
60044,1
60045,1
60046,0
60047,1
60048,0
60049,0
60050,0
60051,1
60052,0
60053,0
60054,1
60055,1
60056,0
60057,0
60058,1
60059,1
60060,0
60061,0
60062,1
60063,0
60064,1
60065,0
60066,1
60067,0
60068,0
60069,0
60070,1
60071,0
60072,0
60073,0
60074,0
60075,1
60076,1
60077,0
60078,0
60079,0
60080,1
60081,1
60082,0
60083,1
60084,1
60085,1
60086,0
60087,1
60088,0
60089,0
60090,1
60091,1
60092,0
60093,0
60094,0
60095,1
60096,0
60097,1
60098,0
60099,1
60100,1
60101,0
60102,1
60103,0
60104,0
60105,0
60106,0
60107,1
60108,0
60109,0
60110,1
60111,0
60112,0
60113,0
60114,1
60115,0
60116,0
60117,0
60118,1
60119,0
60120,0
60121,1
60122,1
60123,1
60124,1
60125,1
60126,1
60127,1
60128,1
60129,1
60130,1
60131,1
60132,0
60133,1
60134,1
60135,1
60136,1
60137,1
60138,0
60139,0
60140,0
60141,0
60142,0
60143,0
60144,1
60145,1
60146,1
60147,1
60148,0
60149,0
60150,0
60151,1
60152,1
60153,0
60154,0
60155,0
60156,0
60157,1
60158,0
60159,1
60160,0
60161,0
60162,0
60163,0
60164,0
60165,0
60166,0
60167,1
60168,0
60169,1
60170,0
60171,1
60172,1
60173,0
60174,0
60175,1
60176,1
60177,1
60178,1
60179,0
60180,0
60181,0
60182,0
60183,1
60184,1
60185,1
60186,0
60187,1
60188,0
60189,0
60190,0
60191,0
60192,1
60193,0
60194,0
60195,1
60196,0
60197,0
60198,0
60199,1
60200,0
60201,1
60202,1
60203,0
60204,0
60205,1
60206,0
60207,0
60208,1
60209,1
60210,0
60211,0
60212,1
60213,0
60214,0
60215,0
60216,1
60217,0
60218,0
60219,1
60220,1
60221,0
60222,0
60223,0
60224,1
60225,0
60226,1
60227,0
60228,1
60229,0
60230,0
60231,0
60232,0
60233,1
60234,0
60235,0
60236,1
60237,1
60238,0
60239,1
60240,0
60241,0
60242,0
60243,0
60244,0
60245,1
60246,1
60247,1
60248,0
60249,0
60250,1
60251,0
60252,0
60253,1
60254,1
60255,1
60256,0
60257,0
60258,0
60259,1
60260,0
60261,0
60262,1
60263,1
60264,0
60265,0
60266,1
60267,0
60268,1
60269,0
60270,0
60271,0
60272,0
60273,1
60274,1
60275,1
60276,0
60277,0
60278,0
60279,1
60280,1
60281,0
60282,0
60283,0
60284,0
60285,1
60286,0
60287,1
60288,0
60289,1
60290,1
60291,1
60292,1
60293,1
60294,0
60295,1
60296,1
60297,1
60298,0
60299,0
60300,0
60301,0
60302,0
60303,1
60304,1
60305,0
60306,0
60307,1
60308,0
60309,0
60310,1
60311,0
60312,0
60313,0
60314,0
60315,1
60316,0
60317,0
60318,0
60319,0
60320,0
60321,0
60322,0
60323,0
60324,0
60325,0
60326,1
60327,1
60328,0
60329,1
60330,0
60331,0
60332,1
60333,1
60334,0
60335,1
60336,1
60337,1
60338,0
60339,0
60340,0
60341,0
60342,1
60343,0
60344,0
60345,1
60346,1
60347,0
60348,0
60349,0
60350,1
60351,1
60352,1
60353,1
60354,1
60355,1
60356,0
60357,1
60358,0
60359,0
60360,1
60361,0
60362,1
60363,0
60364,0
60365,1
60366,1
60367,1
60368,1
60369,1
60370,1
60371,1
60372,1
60373,0
60374,1
60375,0
60376,0
60377,1
60378,0
60379,0
60380,1
60381,0
60382,0
60383,0
60384,0
60385,1
60386,1
60387,0
60388,1
60389,0
60390,1
60391,1
60392,1
60393,1
60394,1
60395,1
60396,1
60397,1
60398,0
60399,1
60400,1
60401,0
60402,1
60403,1
60404,0
60405,0
60406,0
60407,0
60408,1
60409,0
60410,1
60411,0
60412,0
60413,0
60414,0
60415,0
60416,1
60417,1
60418,0
60419,0
60420,1
60421,1
60422,0
60423,1
60424,0
60425,1
60426,0
60427,1
60428,1
60429,0
60430,1
60431,1
60432,0
60433,1
60434,1
60435,1
60436,0
60437,0
60438,1
60439,1
60440,1
60441,1
60442,0
60443,1
60444,1
60445,0
60446,0
60447,1
60448,0
60449,0
60450,0
60451,0
60452,0
60453,0
60454,1
60455,1
60456,0
60457,1
60458,0
60459,0
60460,0
60461,0
60462,1
60463,0
60464,0
60465,0
60466,1
60467,0
60468,0
60469,0
60470,0
60471,0
60472,1
60473,0
60474,0
60475,0
60476,1
60477,0
60478,0
60479,1
60480,0
60481,1
60482,0
60483,1
60484,0
60485,0
60486,0
60487,0
60488,0
60489,0
60490,0
60491,1
60492,0
60493,0
60494,1
60495,1
60496,1
60497,0
60498,1
60499,1
60500,1
60501,0
60502,0
60503,0
60504,1
60505,1
60506,0
60507,1
60508,0
60509,0
60510,0
60511,0
60512,0
60513,0
60514,0
60515,0
60516,1
60517,0
60518,1
60519,1
60520,0
60521,0
60522,1
60523,1
60524,0
60525,0
60526,0
60527,1
60528,0
60529,1
60530,0
60531,0
60532,0
60533,0
60534,0
60535,0
60536,0
60537,0
60538,1
60539,1
60540,1
60541,0
60542,1
60543,1
60544,0
60545,0
60546,1
60547,1
60548,1
60549,0
60550,1
60551,0
60552,0
60553,0
60554,0
60555,0
60556,0
60557,0
60558,0
60559,1
60560,1
60561,1
60562,1
60563,0
60564,1
60565,1
60566,0
60567,1
60568,1
60569,1
60570,1
60571,1
60572,0
60573,0
60574,0
60575,1
60576,1
60577,1
60578,0
60579,1
60580,0
60581,1
60582,0
60583,0
60584,0
60585,0
60586,0
60587,0
60588,1
60589,1
60590,0
60591,0
60592,1
60593,0
60594,1
60595,0
60596,0
60597,1
60598,0
60599,0
60600,1
60601,1
60602,1
60603,0
60604,0
60605,0
60606,0
60607,1
60608,1
60609,1
60610,0
60611,1
60612,0
60613,1
60614,0
60615,0
60616,1
60617,1
60618,1
60619,0
60620,1
60621,0
60622,1
60623,0
60624,0
60625,0
60626,1
60627,0
60628,0
60629,0
60630,0
60631,0
60632,1
60633,0
60634,1
60635,0
60636,0
60637,0
60638,1
60639,0
60640,0
60641,0
60642,0
60643,1
60644,0
60645,0
60646,1
60647,0
60648,0
60649,0
60650,0
60651,0
60652,0
60653,1
60654,0
60655,0
60656,0
60657,1
60658,0
60659,0
60660,0
60661,0
60662,1
60663,1
60664,0
60665,1
60666,0
60667,0
60668,0
60669,0
60670,0
60671,0
60672,1
60673,1
60674,1
60675,1
60676,0
60677,0
60678,0
60679,1
60680,0
60681,1
60682,0
60683,0
60684,1
60685,1
60686,1
60687,0
60688,0
60689,1
60690,0
60691,1
60692,1
60693,0
60694,0
60695,1
60696,0
60697,0
60698,0
60699,0
60700,1
60701,0
60702,0
60703,0
60704,0
60705,1
60706,0
60707,0
60708,0
60709,0
60710,0
60711,0
60712,0
60713,0
60714,0
60715,0
60716,0
60717,1
60718,1
60719,1
60720,1
60721,1
60722,1
60723,1
60724,1
60725,0
60726,0
60727,1
60728,0
60729,1
60730,0
60731,1
60732,0
60733,0
60734,0
60735,1
60736,1
60737,0
60738,1
60739,0
60740,1
60741,1
60742,0
60743,0
60744,0
60745,1
60746,0
60747,1
60748,0
60749,0
60750,1
60751,0
60752,0
60753,0
60754,0
60755,1
60756,0
60757,0
60758,1
60759,0
60760,0
60761,0
60762,0
60763,0
60764,0
60765,1
60766,0
60767,0
60768,1
60769,1
60770,1
60771,1
60772,0
60773,1
60774,0
60775,0
60776,0
60777,0
60778,0
60779,1
60780,1
60781,0
60782,0
60783,0
60784,1
60785,1
60786,1
60787,1
60788,0
60789,0
60790,1
60791,0
60792,0
60793,0
60794,0
60795,0
60796,0
60797,0
60798,0
60799,1
60800,0
60801,0
60802,1
60803,0
60804,0
60805,0
60806,0
60807,0
60808,0
60809,1
60810,0
60811,0
60812,0
60813,1
60814,1
60815,0
60816,1
60817,0
60818,0
60819,0
60820,1
60821,0
60822,1
60823,1
60824,0
60825,0
60826,0
60827,0
60828,0
60829,1
60830,0
60831,1
60832,0
60833,0
60834,0
60835,0
60836,0
60837,1
60838,0
60839,0
60840,1
60841,1
60842,1
60843,0
60844,0
60845,0
60846,1
60847,0
60848,0
60849,1
60850,1
60851,1
60852,1
60853,0
60854,1
60855,0
60856,1
60857,0
60858,1
60859,1
60860,0
60861,1
60862,0
60863,0
60864,0
60865,0
60866,0
60867,0
60868,0
60869,0
60870,0
60871,1
60872,0
60873,0
60874,0
60875,0
60876,0
60877,0
60878,1
60879,0
60880,0
60881,0
60882,0
60883,0
60884,0
60885,0
60886,0
60887,0
60888,1
60889,0
60890,0
60891,0
60892,1
60893,1
60894,0
60895,0
60896,0
60897,0
60898,1
60899,0
60900,1
60901,1
60902,1
60903,0
60904,0
60905,0
60906,0
60907,0
60908,1
60909,1
60910,0
60911,0
60912,0
60913,0
60914,1
60915,0
60916,0
60917,0
60918,0
60919,0
60920,0
60921,0
60922,0
60923,0
60924,0
60925,1
60926,0
60927,0
60928,1
60929,0
60930,0
60931,1
60932,1
60933,0
60934,0
60935,0
60936,0
60937,1
60938,0
60939,0
60940,1
60941,1
60942,0
60943,1
60944,0
60945,1
60946,0
60947,0
60948,0
60949,0
60950,0
60951,1
60952,0
60953,1
60954,0
60955,0
60956,0
60957,1
60958,0
60959,0
60960,0
60961,1
60962,0
60963,0
60964,1
60965,0
60966,1
60967,0
60968,1
60969,1
60970,0
60971,0
60972,0
60973,0
60974,1
60975,0
60976,1
60977,0
60978,0
60979,1
60980,1
60981,0
60982,0
60983,1
60984,0
60985,1
60986,0
60987,1
60988,1
60989,1
60990,0
60991,0
60992,0
60993,0
60994,0
60995,0
60996,1
60997,0
60998,0
60999,1
61000,0
61001,1
61002,1
61003,0
61004,0
61005,0
61006,0
61007,0
61008,1
61009,0
61010,1
61011,1
61012,0
61013,0
61014,0
61015,0
61016,0
61017,0
61018,1
61019,0
61020,0
61021,1
61022,0
61023,0
61024,1
61025,0
61026,1
61027,0
61028,0
61029,0
61030,1
61031,0
61032,1
61033,1
61034,0
61035,1
61036,0
61037,0
61038,0
61039,1
61040,0
61041,1
61042,0
61043,1
61044,0
61045,1
61046,0
61047,0
61048,0
61049,1
61050,0
61051,0
61052,0
61053,0
61054,0
61055,0
61056,0
61057,1
61058,0
61059,0
61060,0
61061,1
61062,0
61063,0
61064,0
61065,0
61066,0
61067,0
61068,0
61069,0
61070,0
61071,0
61072,0
61073,0
61074,1
61075,0
61076,0
61077,0
61078,1
61079,1
61080,0
61081,0
61082,1
61083,0
61084,0
61085,1
61086,1
61087,0
61088,0
61089,0
61090,0
61091,1
61092,1
61093,0
61094,0
61095,0
61096,0
61097,0
61098,0
61099,1
61100,1
61101,1
61102,0
61103,0
61104,1
61105,1
61106,0
61107,1
61108,0
61109,0
61110,0
61111,1
61112,0
61113,0
61114,0
61115,1
61116,0
61117,0
61118,0
61119,0
61120,1
61121,1
61122,0
61123,1
61124,1
61125,1
61126,0
61127,0
61128,1
61129,0
61130,0
61131,1
61132,1
61133,0
61134,0
61135,1
61136,1
61137,0
61138,0
61139,0
61140,0
61141,0
61142,0
61143,0
61144,0
61145,1
61146,0
61147,0
61148,1
61149,0
61150,0
61151,0
61152,0
61153,0
61154,1
61155,1
61156,0
61157,0
61158,1
61159,1
61160,0
61161,0
61162,0
61163,1
61164,0
61165,1
61166,0
61167,1
61168,0
61169,0
61170,0
61171,0
61172,1
61173,0
61174,1
61175,0
61176,0
61177,0
61178,0
61179,1
61180,0
61181,1
61182,0
61183,1
61184,1
61185,0
61186,0
61187,1
61188,1
61189,0
61190,0
61191,0
61192,0
61193,0
61194,0
61195,0
61196,0
61197,1
61198,1
61199,1
61200,1
61201,1
61202,1
61203,1
61204,1
61205,1
61206,1
61207,1
61208,0
61209,1
61210,1
61211,1
61212,0
61213,1
61214,1
61215,0
61216,0
61217,0
61218,0
61219,1
61220,0
61221,0
61222,1
61223,1
61224,0
61225,1
61226,0
61227,1
61228,0
61229,1
61230,0
61231,1
61232,0
61233,1
61234,0
61235,0
61236,1
61237,0
61238,0
61239,1
61240,0
61241,1
61242,0
61243,1
61244,0
61245,1
61246,0
61247,0
61248,0
61249,0
61250,0
61251,0
61252,0
61253,0
61254,0
61255,0
61256,0
61257,0
61258,1
61259,0
61260,0
61261,0
61262,0
61263,1
61264,1
61265,0
61266,0
61267,1
61268,1
61269,0
61270,0
61271,1
61272,1
61273,0
61274,0
61275,1
61276,1
61277,0
61278,0
61279,1
61280,0
61281,0
61282,0
61283,1
61284,1
61285,0
61286,1
61287,0
61288,0
61289,1
61290,0
61291,0
61292,1
61293,1
61294,0
61295,0
61296,1
61297,0
61298,1
61299,0
61300,0
61301,0
61302,0
61303,0
61304,1
61305,1
61306,1
61307,1
61308,1
61309,1
61310,0
61311,0
61312,0
61313,1
61314,0
61315,0
61316,0
61317,1
61318,0
61319,0
61320,0
61321,0
61322,0
61323,0
61324,0
61325,0
61326,0
61327,0
61328,1
61329,0
61330,0
61331,1
61332,1
61333,0
61334,1
61335,0
61336,0
61337,0
61338,0
61339,1
61340,1
61341,1
61342,0
61343,0
61344,0
61345,0
61346,0
61347,1
61348,0
61349,0
61350,0
61351,1
61352,0
61353,0
61354,0
61355,1
61356,0
61357,0
61358,1
61359,0
61360,0
61361,0
61362,1
61363,0
61364,1
61365,1
61366,0
61367,0
61368,0
61369,1
61370,0
61371,1
61372,1
61373,0
61374,0
61375,1
61376,1
61377,0
61378,0
61379,1
61380,0
61381,1
61382,0
61383,0
61384,1
61385,0
61386,0
61387,1
61388,0
61389,1
61390,1
61391,0
61392,0
61393,0
61394,0
61395,1
61396,1
61397,1
61398,0
61399,1
61400,0
61401,0
61402,0
61403,1
61404,0
61405,0
61406,0
61407,1
61408,0
61409,0
61410,0
61411,1
61412,1
61413,1
61414,0
61415,0
61416,0
61417,0
61418,1
61419,0
61420,1
61421,1
61422,1
61423,0
61424,1
61425,0
61426,0
61427,0
61428,0
61429,0
61430,0
61431,0
61432,0
61433,0
61434,1
61435,1
61436,0
61437,0
61438,1
61439,1
61440,0
61441,1
61442,1
61443,0
61444,1
61445,0
61446,0
61447,0
61448,0
61449,1
61450,1
61451,1
61452,0
61453,0
61454,1
61455,0
61456,0
61457,1
61458,1
61459,1
61460,1
61461,0
61462,0
61463,1
61464,0
61465,1
61466,1
61467,0
61468,1
61469,0
61470,0
61471,0
61472,0
61473,0
61474,1
61475,0
61476,1
61477,0
61478,0
61479,0
61480,0
61481,0
61482,0
61483,1
61484,1
61485,0
61486,1
61487,1
61488,1
61489,0
61490,0
61491,1
61492,0
61493,0
61494,0
61495,0
61496,0
61497,0
61498,0
61499,0
61500,0
61501,0
61502,1
61503,0
61504,1
61505,0
61506,1
61507,1
61508,1
61509,1
61510,0
61511,0
61512,1
61513,0
61514,0
61515,0
61516,0
61517,0
61518,0
61519,0
61520,1
61521,0
61522,0
61523,1
61524,1
61525,0
61526,0
61527,0
61528,0
61529,0
61530,0
61531,1
61532,1
61533,0
61534,0
61535,0
61536,0
61537,0
61538,0
61539,1
61540,0
61541,0
61542,0
61543,0
61544,1
61545,1
61546,0
61547,0
61548,0
61549,0
61550,0
61551,0
61552,1
61553,0
61554,1
61555,0
61556,1
61557,0
61558,0
61559,0
61560,0
61561,1
61562,0
61563,0
61564,0
61565,1
61566,0
61567,0
61568,0
61569,1
61570,0
61571,1
61572,0
61573,0
61574,0
61575,0
61576,0
61577,0
61578,1
61579,0
61580,0
61581,1
61582,1
61583,0
61584,0
61585,0
61586,1
61587,0
61588,1
61589,1
61590,0
61591,1
61592,0
61593,0
61594,0
61595,0
61596,0
61597,0
61598,0
61599,0
61600,0
61601,1
61602,0
61603,0
61604,0
61605,0
61606,0
61607,1
61608,0
61609,1
61610,1
61611,0
61612,1
61613,0
61614,1
61615,0
61616,1
61617,1
61618,0
61619,1
61620,1
61621,0
61622,0
61623,0
61624,0
61625,1
61626,0
61627,1
61628,0
61629,0
61630,0
61631,1
61632,0
61633,0
61634,0
61635,1
61636,0
61637,1
61638,0
61639,0
61640,1
61641,0
61642,0
61643,1
61644,1
61645,0
61646,0
61647,1
61648,1
61649,0
61650,1
61651,0
61652,0
61653,0
61654,0
61655,0
61656,0
61657,0
61658,0
61659,1
61660,1
61661,0
61662,0
61663,0
61664,0
61665,0
61666,1
61667,0
61668,1
61669,0
61670,0
61671,1
61672,1
61673,0
61674,1
61675,0
61676,1
61677,0
61678,1
61679,0
61680,1
61681,1
61682,0
61683,0
61684,0
61685,1
61686,0
61687,0
61688,0
61689,1
61690,0
61691,1
61692,0
61693,0
61694,0
61695,1
61696,0
61697,0
61698,1
61699,0
61700,1
61701,0
61702,1
61703,0
61704,1
61705,0
61706,1
61707,0
61708,0
61709,1
61710,1
61711,0
61712,0
61713,1
61714,1
61715,0
61716,0
61717,1
61718,1
61719,0
61720,1
61721,0
61722,0
61723,1
61724,1
61725,1
61726,0
61727,0
61728,0
61729,0
61730,1
61731,0
61732,0
61733,0
61734,0
61735,1
61736,0
61737,0
61738,0
61739,1
61740,1
61741,0
61742,0
61743,0
61744,1
61745,0
61746,0
61747,1
61748,1
61749,0
61750,0
61751,0
61752,1
61753,0
61754,0
61755,0
61756,0
61757,1
61758,0
61759,0
61760,0
61761,1
61762,0
61763,0
61764,1
61765,1
61766,1
61767,0
61768,0
61769,0
61770,1
61771,0
61772,1
61773,1
61774,0
61775,0
61776,0
61777,0
61778,1
61779,1
61780,0
61781,1
61782,1
61783,0
61784,0
61785,0
61786,1
61787,1
61788,0
61789,1
61790,0
61791,1
61792,0
61793,0
61794,0
61795,0
61796,0
61797,0
61798,1
61799,0
61800,0
61801,0
61802,0
61803,0
61804,0
61805,1
61806,0
61807,1
61808,0
61809,1
61810,0
61811,1
61812,0
61813,1
61814,0
61815,1
61816,1
61817,0
61818,0
61819,0
61820,1
61821,1
61822,1
61823,0
61824,0
61825,0
61826,0
61827,1
61828,1
61829,0
61830,0
61831,1
61832,1
61833,0
61834,0
61835,0
61836,1
61837,0
61838,1
61839,0
61840,0
61841,0
61842,1
61843,1
61844,0
61845,0
61846,0
61847,0
61848,1
61849,0
61850,0
61851,1
61852,0
61853,0
61854,1
61855,0
61856,0
61857,1
61858,0
61859,0
61860,0
61861,1
61862,0
61863,0
61864,0
61865,1
61866,1
61867,0
61868,0
61869,0
61870,0
61871,1
61872,0
61873,0
61874,1
61875,0
61876,0
61877,0
61878,0
61879,1
61880,1
61881,0
61882,0
61883,0
61884,0
61885,0
61886,0
61887,0
61888,1
61889,0
61890,0
61891,1
61892,0
61893,1
61894,1
61895,0
61896,1
61897,0
61898,1
61899,0
61900,0
61901,0
61902,1
61903,1
61904,1
61905,0
61906,1
61907,1
61908,1
61909,0
61910,0
61911,0
61912,0
61913,1
61914,1
61915,0
61916,1
61917,0
61918,0
61919,0
61920,0
61921,1
61922,0
61923,0
61924,1
61925,1
61926,0
61927,1
61928,0
61929,1
61930,0
61931,0
61932,1
61933,0
61934,0
61935,1
61936,0
61937,1
61938,0
61939,0
61940,1
61941,1
61942,1
61943,0
61944,0
61945,0
61946,1
61947,0
61948,0
61949,1
61950,0
61951,0
61952,0
61953,0
61954,0
61955,0
61956,1
61957,0
61958,0
61959,1
61960,1
61961,1
61962,1
61963,0
61964,1
61965,1
61966,0
61967,0
61968,1
61969,0
61970,1
61971,1
61972,0
61973,0
61974,0
61975,0
61976,0
61977,0
61978,1
61979,0
61980,1
61981,1
61982,0
61983,0
61984,0
61985,0
61986,0
61987,0
61988,0
61989,0
61990,0
61991,1
61992,1
61993,0
61994,0
61995,0
61996,0
61997,1
61998,0
61999,1
62000,0
62001,0
62002,0
62003,1
62004,0
62005,1
62006,0
62007,1
62008,0
62009,1
62010,1
62011,1
62012,0
62013,0
62014,1
62015,0
62016,1
62017,0
62018,0
62019,0
62020,1
62021,1
62022,1
62023,1
62024,1
62025,0
62026,0
62027,0
62028,0
62029,1
62030,1
62031,1
62032,1
62033,0
62034,0
62035,0
62036,1
62037,0
62038,1
62039,1
62040,0
62041,1
62042,1
62043,1
62044,1
62045,0
62046,0
62047,1
62048,0
62049,0
62050,0
62051,0
62052,0
62053,0
62054,0
62055,1
62056,1
62057,1
62058,0
62059,0
62060,1
62061,1
62062,0
62063,0
62064,0
62065,0
62066,1
62067,0
62068,0
62069,0
62070,0
62071,1
62072,0
62073,1
